generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,8.089397061921133,3.885790450091106,2.499835218049497,1.668125958223875,5.733333333333333,10
1,8.089397061921133,4.466114496919648,2.468336497484654,2.0417217811108737,5.666666666666667,10
2,9.256913650563822,4.767011341057226,2.499826388888889,2.1363115983838035,5.233333333333333,13
3,9.256913650563822,4.990534003155718,2.5000978194553944,1.9436301151742603,4.766666666666667,16
4,9.256913650563822,4.435642331818846,0.0,1.8114134237863921,4.2,10
5,9.256913650563822,4.92714856233488,2.499827529019612,1.7342947047294393,3.3,15
6,9.256913650563822,4.392641905076777,0.0,1.8857747500064448,2.1333333333333333,7
7,9.256913650563822,4.693700328132432,0.0,1.8876965912623902,1.8,5
8,9.256913650563822,5.246408805391799,2.5110271930211416,1.636157879642171,2.1666666666666665,9
9,9.256913650563822,5.954565792474178,2.9833608080579954,1.1854232849622148,2.3,10
10,9.256913650563822,6.161407268858202,2.5000706763606715,1.1003331173029496,1.7333333333333334,10
11,9.256913650563822,5.4900255951023125,2.5004904291655983,1.687959672087645,1.6333333333333333,4
12,9.256913650563822,6.112491425413736,2.500506192876566,1.139843027532013,1.3666666666666667,4
13,9.256913650563822,5.77853283705698,2.500181927792784,1.5350323470738334,1.6666666666666667,4
14,9.256913650563822,6.139774123224129,2.501309812523349,1.1922491955432648,1.5333333333333334,5
15,9.256913650563822,5.823936441344423,2.499826388888889,1.49812452658918,1.6666666666666667,5
16,9.256913650563822,6.098033509546712,2.499826388888889,1.3302804069540273,1.5333333333333334,4
17,9.256913650563822,6.005254598498273,2.7311015943381403,1.6162517980870665,2.066666666666667,5
18,9.256913650563822,6.009996381007878,2.499981624606303,1.2880815397328755,2.033333333333333,7
19,9.261202014761874,6.170979958547854,2.500246250066747,1.248665288081107,2.3,4
20,9.261202014761874,5.88691759150054,2.4998536789181265,1.7490692921083428,2.433333333333333,10
21,9.261202014761874,5.649696930993258,2.499826388888889,1.690145498555424,2.1666666666666665,5
22,9.261202014761874,5.553605101816885,2.5000015216233167,1.7351245969234168,2.3666666666666667,13
23,9.261202014761874,5.543414589450725,2.5355672886280534,1.5868493971317852,1.9666666666666666,5
24,9.261202014761874,5.968959771442531,3.2099715426156052,1.2853762945355125,1.8333333333333333,9
25,9.261202014761874,6.023593443425991,2.499826388888889,1.323843202507605,1.6666666666666667,7
26,9.261202014761874,6.380685813693353,3.1718315549239056,0.8854211757770383,1.6666666666666667,4
27,9.261202014761874,5.8534358517593565,2.4998376730118768,1.5329375750404164,1.8333333333333333,5
28,9.261202014761874,4.925705522620516,2.4588751156339455,1.8264752032713538,2.1666666666666665,6
29,9.261202014761874,5.511745383676819,2.499826388888889,1.6035975382050902,2.0,10
30,9.261202014761874,5.3757558521907125,2.500149058794381,1.9212755927132181,2.033333333333333,4
31,9.755197992870036,5.456951756034858,2.500149058794381,2.2687073565335716,2.7,11
32,9.755197992870036,4.901047152383054,0.0,2.202601936456339,2.1333333333333333,10
33,9.755197992870036,5.111051222626799,2.500149058794381,1.79460450288139,1.8666666666666667,7
34,9.755197992870036,5.910857865316692,2.511089648823124,1.7883290868266293,2.6333333333333333,14
35,9.755197992870036,5.647865806915253,2.573970589919833,1.5900654585622458,2.8333333333333335,13
36,9.755197992870036,6.090318221423782,3.0070025803079443,1.4385973060803634,2.1,13
37,9.755197992870036,5.691363135350451,2.500107129228492,1.8083466564451283,2.5,6
38,9.755197992870036,5.65572543881413,2.499826388888889,1.7539165414694833,2.6333333333333333,6
39,9.755197992870036,5.594592367014274,2.499957795811067,1.8342995601507335,2.433333333333333,13
40,9.755197992870036,5.833770535816068,2.4998659329760873,1.788109779469047,2.6,13
41,9.755197992870036,6.466411737860894,2.5769512438341753,1.1285831831334243,2.8333333333333335,13
42,9.755197992870036,6.074428604404612,2.499831847900786,1.7062690666244587,2.1333333333333333,6
43,9.755197992870036,6.298991021236999,2.509595959551909,1.3940554170475612,1.7333333333333334,5
44,9.755197992870036,6.153254324758295,2.5041080300795713,1.4816746786398853,2.1666666666666665,10
45,9.755197992870036,5.987931549493742,2.4999665691134885,1.7787831829770049,3.0,14
46,9.755197992870036,6.197822062001065,0.0,2.0876397025833393,2.2666666666666666,10
47,9.755197992870036,6.31904252080389,3.0906288208888317,1.0719406799249407,1.5333333333333334,4
48,9.755197992870036,6.234565239495459,3.073814270888511,1.156756701192159,1.5333333333333334,5
49,9.755197992870036,6.3385245753509585,2.6937544680690984,1.06620923695273,1.7333333333333334,6
