generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,7.282626705722479,4.379593931396766,0.0,1.7355045704898824,12.933333333333334,31
1,8.082293778630207,4.677662645637923,0.0,2.2334143465658602,10.566666666666666,28
2,8.15037232688704,4.313036475444673,0.0,2.323161425988653,10.4,31
3,8.487964079829545,4.730400771851767,0.0,2.371554725279544,7.933333333333334,21
4,8.487964079829545,4.62220485036529,2.499826388888889,1.8241681823378117,6.233333333333333,18
5,8.487964079829545,4.430803458441179,0.0,2.0041323485329743,6.566666666666666,30
6,8.487964079829545,5.072016229326868,2.499826388888889,1.7757319295912526,5.133333333333334,18
7,8.487964079829545,5.826173868188804,2.499826388888889,1.2534052679069467,4.9,18
8,8.487964079829545,5.878657375588974,2.499828532579384,1.267782373307092,5.966666666666667,25
9,8.487964079829545,5.488493171654101,0.0,1.938420778095201,6.2,31
10,8.487964079829545,5.190653243694245,2.5267193393599725,1.5655858250843904,7.166666666666667,31
11,8.487964079829545,4.818606020121508,0.0,1.7330047397688109,4.8,31
12,8.487964079829545,5.073997957147124,2.499826388888889,1.6556708553569701,3.433333333333333,18
13,8.487964079829545,5.325024975899432,2.499826388888889,1.398877668368297,4.266666666666667,25
14,8.487964079829545,5.162506178514615,2.4998505789984646,1.541790176696228,4.033333333333333,18
15,8.487964079829545,5.615924493014091,2.4998520233131813,1.3552574895578173,3.8666666666666667,25
16,8.487964079829545,6.158618946349743,2.4998520233131813,1.0658337269207967,3.1666666666666665,18
17,8.487964079829545,5.404892717089086,2.4998520233131813,1.3732959620503586,2.6666666666666665,18
18,8.487964079829545,5.58228424773556,2.4998538715694747,1.4521018081070443,2.533333333333333,18
19,8.487964079829545,6.039375429935686,2.998632877649608,1.1453355378984669,3.7,21
20,8.487964079829545,6.125047695614657,2.5451445365120002,1.0586825894991525,3.9,21
21,8.487964079829545,6.123210652547529,2.499826388888889,1.2535468994868477,4.333333333333333,18
22,8.487964079829545,6.1184697593292965,3.666873440365839,0.9683677645827391,3.6,18
23,8.760720518210661,6.270021093870244,3.666873440365839,1.0334340601683696,4.6,18
24,8.760720518210661,6.171898466105035,3.666873440365839,1.0303848642754008,5.2,18
25,8.760720518210661,5.366526523403944,0.0,1.8455677447861536,4.266666666666667,18
26,8.760720518210661,5.898853973476434,2.4999856610168845,1.2731716251579257,3.7333333333333334,18
27,8.760720518210661,5.46562073834461,0.0,1.7379922704992965,3.3333333333333335,18
28,8.760720518210661,5.296396642462144,0.0,2.068178300870926,5.033333333333333,33
29,8.760720518210661,6.1494488918758465,2.499932125698722,1.2391722838667862,3.933333333333333,18
30,8.760720518210661,5.891261059679223,2.511852102800993,1.4315452423271717,5.733333333333333,40
31,8.760720518210661,6.172720521241057,2.5498214283807648,1.3838918864559189,4.333333333333333,18
32,8.760720518210661,5.975586555829383,2.501902559437011,1.5589909899110952,5.8,18
33,8.760720518210661,5.564341138292823,0.0,1.8911846106294512,6.6,27
34,8.760720518210661,5.944685911407299,0.0,1.5442805922754503,6.966666666666667,31
35,8.760720518210661,5.96461557504078,2.499826388888889,1.3510893012082414,5.8,21
36,8.760720518210661,5.409873678195328,0.0,1.9784576629768749,6.5,33
37,8.760720518210661,5.990095000772614,4.1092403909267174,1.2147120010057666,5.366666666666666,28
38,8.760720518210661,5.785444205422736,3.296526376024587,1.1826200636696573,4.766666666666667,22
39,8.760720518210661,5.978595421721581,3.417833125654548,1.1323058136694593,4.933333333333334,22
40,8.760720518210661,5.762212318963057,0.0,1.8152823374662137,4.333333333333333,22
41,8.760720518210661,5.354487463613458,0.0,1.8089983323974002,3.8333333333333335,33
42,8.760720518210661,5.781223755354898,2.5001348687541105,1.417750088455453,3.7,31
43,8.760720518210661,5.983658830743625,2.5001348687541105,1.2459972195725475,3.2333333333333334,22
44,8.760720518210661,6.053252490369815,2.517946446165416,1.1082952152497012,3.933333333333333,25
45,8.760720518210661,5.985269255743211,2.4999421842805667,1.1617392765499517,3.6,34
46,8.760720518210661,5.8861969645099865,2.5044077762863104,1.3166220218114704,2.966666666666667,18
47,8.760720518210661,5.922409148809668,0.0,1.4985042583099637,3.2666666666666666,33
48,8.760720518210661,6.13004891552473,0.0,1.2508265323686762,2.8666666666666667,33
49,8.760720518210661,6.422579027842884,4.19500625472161,0.754134894737075,2.9,18
