generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,7.542431484219286,4.0079751264783985,2.5001698720456336,1.6627675933606385,6.15,13
1,7.542431484219286,4.3156821634983356,2.4998501139955636,1.5674889696977061,5.6,13
2,7.54303950317997,4.3738085008970895,2.501006777115062,2.070909424610169,6.2,13
3,7.54303950317997,3.828483064901195,2.499826388888889,1.9691610002449604,6.85,15
4,7.548568518679735,4.560649838662643,2.4998421251080885,2.052994912553229,6.2,16
5,7.548568518679735,3.950066352689375,2.4998687231818337,1.7111073202895035,6.0,10
6,7.606989332116667,4.331913150734044,2.49984128608218,1.8756045676853532,5.45,10
7,7.606989332116667,4.60402335187752,2.5001103648112535,1.8567532327018996,5.2,13
8,7.716268773357397,5.177761221542262,0.0,2.175845478229356,6.95,28
9,7.716268773357397,5.526884612316963,2.5165007652409055,1.5226882730336195,4.25,13
10,7.716268773357397,5.490091514429109,2.516127687676363,1.5520074416797043,3.85,11
11,7.716268773357397,5.8107015926782415,3.552958625068271,1.1040738964682204,3.4,17
12,7.716268773357397,5.858430752451569,2.4998320584809695,1.3990303036499667,3.1,11
13,7.716268773357397,5.861567342824185,2.4998320584809695,1.343857248750617,3.35,11
14,7.716268773357397,5.733708889896736,0.0,1.8909076469436015,5.3,40
15,7.716268773357397,5.880045760187121,0.0,1.6647743398132717,3.25,11
16,7.716268773357397,5.978979167533192,3.5094918826929735,1.1529196496724645,4.3,13
17,7.716268773357397,5.926030633569487,2.4999134016454825,1.2373131823576151,4.95,19
18,7.716268773357397,5.5509970900552315,2.499880941253391,1.4068829602744728,4.05,13
19,7.716268773357397,5.865390948562866,2.499880941253391,1.4585729410181594,4.3,11
20,7.716268773357397,6.250970830940576,3.11895566230272,1.108129393706245,4.5,16
21,7.716983721204129,6.057442815923663,2.521483501943374,1.4606646718919079,4.35,16
22,7.71740857208195,5.596810670584388,2.529396221148849,1.8109519420935207,4.55,11
23,7.71740857208195,5.99448687276944,2.6494532469826995,1.4860166480980874,4.75,11
24,7.71740857208195,5.705097525449273,2.499836420500679,1.7942356227577356,4.9,21
25,7.71740857208195,6.006961127811832,2.499836420500679,1.5014576396356074,3.7,11
26,8.424247053407226,5.698082127371412,2.500227436287796,1.6318415348079778,4.45,13
27,8.710886879857911,6.370210959888473,2.499826388888889,1.4913234712285186,4.9,13
28,8.710886879857911,6.802901707960636,5.022426651053778,0.7851572063849426,6.05,16
29,8.710886879857911,6.238864931384759,3.4998124565453366,1.181754214359485,4.75,13
30,8.710886879857911,5.968343540639795,2.499826388888889,1.718252853227847,3.85,13
31,8.710886879857911,5.900849797272839,2.499826388888889,1.8717622307624362,2.5,13
32,8.710886879857911,5.745728911301219,2.55480146858772,1.7330355859399937,2.15,13
33,8.710886879857911,6.0123344061877075,2.499826388888889,1.3192699608348486,2.6,13
34,8.710886879857911,6.389426673155575,2.554656483216116,1.1127289721502478,2.45,13
35,8.710886879857911,6.180868383426248,2.5542997457507246,1.3246607564003956,2.25,13
36,8.710886879857911,6.157121256093726,2.4998804625441036,1.334737974354993,2.2,13
37,8.710886879857911,6.029448622184166,2.4998804625441036,1.3722411350443595,2.45,13
38,8.710886879857911,6.513504455223229,5.644238866386817,0.5811568695414981,2.8,13
39,8.710886879857911,6.701833784087922,6.210624170432855,0.5952127825387739,3.9,13
40,8.710886879857911,6.432044645287188,2.64517771412985,1.0500700723811063,2.85,13
41,8.710886879857911,6.32319195207684,2.499826388888889,1.2245341117146737,4.2,13
42,8.710886879857911,6.259641861708241,2.499826388888889,1.589146101244671,5.4,22
43,8.710886879857911,5.521034215136725,0.0,2.1304282491705027,5.75,13
44,8.710886879857911,5.865231587529519,0.0,1.9792562888484437,5.0,13
45,8.710886879857911,6.614519395269726,4.598084700900698,0.8615975208550647,4.3,13
46,8.710886879857911,6.622014626887763,4.167650488973759,1.0175433691633087,5.55,16
47,8.77670567563649,6.633798587455141,3.981822886400969,1.0045984221646447,6.45,31
48,8.77670567563649,5.89002277276341,0.0,2.2437463532090685,5.25,13
49,8.77670567563649,6.894431453493662,5.705432414256739,0.8296780560704167,5.55,13
