generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,7.287018293023573,3.6536906801020668,0.0,1.3914453589820672,5.78,13
1,8.172465879783275,3.961887589107007,2.499827089665864,1.5215851168155683,5.56,14
2,8.172465879783275,3.9313385837551893,2.499827089665864,1.5077608111905698,5.28,16
3,8.172465879783275,4.569346592723258,0.0,1.8124308144913819,4.78,13
4,8.172465879783275,4.337632681204242,0.0,1.8759495241799087,4.52,28
5,8.172465879783275,4.656329464198746,2.499826388888889,1.5527492473453055,4.28,57
6,8.172465879783275,4.559888060193475,0.0,1.6722179895411766,3.22,16
7,8.172465879783275,4.813284421631069,0.0,1.658500055101283,3.48,19
8,8.172465879783275,5.161062970738232,2.499834455698707,1.6173352381803638,3.15,13
9,8.172465879783275,5.379815543165961,2.5000227421718217,1.473666036332622,2.78,13
10,8.172465879783275,5.3930961099176775,0.0,1.4571378590458222,2.72,15
11,8.65966350639169,5.634735414217743,2.499834681722432,1.3164420210404566,1.95,13
12,8.65966350639169,5.8012713509861955,0.0,1.1949507208889567,1.7,7
13,8.65966350639169,5.627420669084664,0.0,1.475688144768898,1.89,14
14,8.65966350639169,5.819562190665062,0.0,1.2709589258334644,2.6,22
15,8.681796211331447,5.989360186852858,0.0,1.2992328123654344,2.05,22
16,8.681796211331447,6.122987095823095,2.50014526599461,0.8874232690994068,1.96,22
17,8.681796211331447,5.868327367444688,2.4998743834584873,1.1757898068988892,2.41,40
18,8.681796211331447,6.2103322629415825,2.50416413827369,0.7826009165804284,1.74,10
19,8.681796211331447,6.024028267579517,2.5114697808942923,1.0722901535503169,1.67,7
20,8.681796211331447,6.142889731076224,2.499826388888889,1.0560935511664924,1.89,13
21,8.681796211331447,5.74775083688116,0.0,1.4991728121314094,2.15,28
22,8.681796211331447,5.85441203522203,0.0,1.388612366412073,2.11,21
23,8.681796211331447,6.029140212034165,2.499826388888889,1.1522584613436744,1.67,6
24,8.69767195744993,6.122264036782869,0.0,1.193951889000733,1.91,6
25,8.69767195744993,5.9606160661240555,0.0,1.386341907705894,2.11,10
26,8.69767195744993,6.189448254776486,2.4999469080160583,0.9593339553109815,2.1,10
27,8.69767195744993,5.911635786755309,0.0,1.3755439266754406,2.03,10
28,8.69767195744993,5.971363159997377,2.499826388888889,1.3143367740981087,1.9,10
29,8.69767195744993,5.9785840621403805,0.0,1.3604098177778434,1.98,8
30,8.69767195744993,6.076401381041965,0.0,1.471646160935697,1.91,16
31,8.69767195744993,6.2395289777306004,2.500021473992653,0.9178608777505936,1.77,11
32,8.69767195744993,6.250344655939116,2.5405430650471814,0.891984113586083,1.72,11
33,8.69767195744993,6.14589699337068,2.4998738011463835,1.0040967537275944,1.72,15
34,8.698015539563311,6.246685254547129,0.0,1.098363390460086,1.66,10
35,8.698015539563311,6.083455289035889,0.0,1.2385344212258145,2.09,10
36,8.698015539563311,5.9188279709298275,0.0,1.352317684460834,2.01,9
37,8.698015539563311,5.941829472822661,0.0,1.3365854354865685,1.97,10
38,8.698015539563311,6.001434118580773,2.4998291249209457,1.1335165072458548,1.83,7
39,8.698015539563311,5.933889175132483,2.4998322393358348,1.2796442676087671,1.73,10
40,8.698015539563311,6.259758094241995,2.5196888787004754,0.898764163753475,1.62,7
41,8.698015539563311,6.192342324437874,2.499826388888889,1.0477167096922857,1.73,13
42,8.698015539563311,6.1150168853247715,2.499905288945286,1.111980149750452,1.76,8
43,8.698015539563311,5.963878698584206,0.0,1.433440269679935,2.01,10
44,8.698015539563311,5.953097700547021,2.499826388888889,1.350502508575224,1.94,13
45,8.698015539563311,5.921233469699879,0.0,1.4125764306526152,2.51,22
46,8.698015539563311,6.09921053838912,2.4999850953297083,1.2445400650680185,2.05,13
47,8.698015539563311,5.917210492313432,0.0,1.4813326038319572,1.96,22
48,8.698015539563311,6.066325841508099,2.499826388888889,1.218605147459863,1.65,7
49,8.698015539563311,5.944480092454068,2.499826388888889,1.337717453858314,1.86,7
