generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,6.918062120892374,3.70012335517506,2.499826388888889,1.1470490484876266,5.0,13
1,7.110642973137776,4.341268881498473,0.0,1.7699891205405407,6.0,27
2,7.208738601095945,4.290215924004974,2.499826388888889,1.555598220292864,5.233333333333333,22
3,7.793530591900186,4.578295877257036,2.499826388888889,1.7460309293817877,7.166666666666667,31
4,7.936648906934991,4.73394718442442,2.499826388888889,1.9611192460409914,5.166666666666667,16
5,8.025396563646567,5.508916996488077,2.5001128778109116,1.5586386281058524,6.433333333333334,16
6,8.532995343411363,4.427770537108972,0.0,2.528061348276318,5.766666666666667,16
7,8.532995343411363,4.308961391130626,2.4999205090383763,1.9262537126181671,8.866666666666667,31
8,8.532995343411363,4.0756643176878065,0.0,2.1444419429416697,6.133333333333334,16
9,8.532995343411363,4.625224830775709,2.498859086643189,2.09005963442539,5.066666666666666,17
10,8.532995343411363,4.740056216044194,2.499826388888889,1.8764962229511024,5.0,25
11,8.532995343411363,5.11858731941736,2.499826388888889,1.4695687795539325,4.133333333333334,16
12,8.532995343411363,4.7584731896869155,2.499826388888889,1.5571166355565,3.5,15
13,8.532995343411363,5.028070209052193,0.0,1.6711103660385138,3.2666666666666666,13
14,8.532995343411363,5.61527673116242,2.4999126196418855,1.2903561131445682,2.7,9
15,8.532995343411363,5.465561562299538,2.4999126196418855,1.577433979219126,2.433333333333333,7
16,8.532995343411363,5.864379366579399,2.499890846241792,1.7235085329051165,3.1333333333333333,10
17,8.532995343411363,5.397472130699408,2.4999111908670715,1.8349721864933763,3.4,15
18,8.532995343411363,5.769379155252566,0.0,1.8863931369178277,3.7666666666666666,19
19,8.532995343411363,6.392864373931688,2.4999996852162996,1.154554662985763,2.8,7
20,8.532995343411363,6.25273877616593,2.511778371211548,1.3380489971720193,3.1,7
21,8.532995343411363,6.393171183935743,2.499826388888889,1.2736953309730454,3.6666666666666665,7
22,8.532995343411363,6.049263497729309,2.499826388888889,1.4823240966927447,3.566666666666667,11
23,8.532995343411363,5.9050484366519385,2.500078050606062,1.4675719287441036,2.7666666666666666,7
24,8.555200294650822,6.1768229692536405,2.499826630162735,1.5355531709089965,2.966666666666667,7
25,8.555200294650822,6.104307838331518,2.721599145346205,1.1610130889354888,2.533333333333333,7
26,8.555200294650822,6.49000206501209,5.020593796111685,0.6543645336018638,2.433333333333333,9
27,8.555200294650822,6.052282754954155,2.499826388888889,1.2149648749241353,2.2666666666666666,7
28,8.555200294650822,6.135690520509246,2.499826388888889,1.143149617070412,2.566666666666667,7
29,8.555200294650822,5.606408818208607,2.499826388888889,1.602861034380004,2.2333333333333334,7
30,8.555200294650822,5.537586375575903,2.499826388888889,1.7278344543776605,2.2333333333333334,7
31,8.555200294650822,5.618043692856857,2.499826388888889,1.663331305810348,2.6333333333333333,7
32,8.555200294650822,6.222910656280544,2.762809871440299,1.0819937939907454,2.3333333333333335,7
33,8.970942817117281,6.1687704382900455,0.0,1.7037512529191103,2.533333333333333,7
34,8.970942817117281,5.930732805168393,0.0,1.6602547715692568,3.1666666666666665,9
35,9.060599483937679,5.364968263089709,0.0,2.1263883601062235,3.033333333333333,9
36,9.060599483937679,5.400253803737379,0.0,2.010662590830411,2.8333333333333335,9
37,9.13720065223814,6.159811129814345,0.0,1.679714856038576,3.3666666666666667,13
38,9.13720065223814,6.607899921759185,5.271320771055333,0.7210090999188965,2.966666666666667,9
39,9.13720065223814,6.072080640340824,2.5053746539965576,1.5191263476550632,2.7333333333333334,7
40,9.13720065223814,6.231675968275481,2.505411646060155,1.3607592782993363,3.1666666666666665,13
41,9.13720065223814,5.883959740965593,0.0,1.760425647483066,3.566666666666667,13
42,9.13720065223814,6.325706597191782,2.5053492735175116,1.2312623372059854,3.066666666666667,13
43,9.13720065223814,6.2985674565039655,2.5054219111323435,1.2104523656256025,3.066666666666667,13
44,9.13720065223814,6.050417147122806,2.9061499189781417,1.358064080552109,3.3333333333333335,13
45,9.13720065223814,6.066832472103793,0.0,1.5682052005640177,3.2666666666666666,15
46,9.13720065223814,6.464244721953218,5.17149170480057,0.638995164762213,2.566666666666667,7
47,9.13720065223814,6.48144224286,2.499826388888889,0.9348281540432996,2.3333333333333335,7
48,9.13720065223814,6.384285979060053,2.5354532550117437,0.932199073543173,2.1333333333333333,10
49,9.13720065223814,6.159705370098915,0.0,1.3167565423420111,2.6666666666666665,9
