generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,7.924608433067354,3.81406757726013,2.500033389213357,1.4031189464719738,6.066666666666666,13
1,7.924608433067354,3.635835996969619,0.0,1.6707749548713482,5.233333333333333,13
2,7.924608433067354,4.331789444579794,2.504627727120792,1.8517613911990256,5.466666666666667,16
3,7.924608433067354,4.182309382407412,2.5090095318469583,1.8270661462884583,6.266666666666667,16
4,7.924608433067354,4.10472396359664,2.499826388888889,1.8950242112729139,5.133333333333334,13
5,7.924608433067354,4.322201991774954,2.499826388888889,1.9583702896203736,4.966666666666667,13
6,7.924608433067354,4.545800288498154,2.499826388888889,1.70610146734223,2.8,13
7,7.924608433067354,5.604640863530423,2.499826388888889,1.3915815714893751,2.2,13
8,7.924608433067354,5.6241307963565355,2.499857409980256,1.4411389630869962,2.8333333333333335,13
9,8.122089232909195,6.012268313557056,2.6028342376949687,1.2710930228738913,3.433333333333333,13
10,8.122089232909195,5.599781878020973,2.499959844748078,1.6582398273246772,2.8,13
11,8.122089232909195,6.087169482062574,2.500255955308319,1.121742725225933,2.066666666666667,13
12,8.262096017338958,6.037913927262809,2.499826388888889,1.34236502921544,2.6,13
13,8.262096017338958,6.043421405814514,0.0,1.418466324675666,2.9,9
14,8.262096017338958,6.207683403484268,2.8823039337930894,1.0440667967267856,2.8666666666666667,7
15,8.262096017338958,6.142883510243965,2.550289282851046,1.1522513800990546,2.6666666666666665,7
16,8.262096017338958,5.9054584271582495,2.8792171292493114,1.561678050803252,2.6333333333333333,7
17,8.262096017338958,6.181357209331575,2.8792171292493114,1.1433707856013047,2.8666666666666667,7
18,8.262096017338958,6.075446038388119,0.0,1.462667699108121,2.966666666666667,13
19,8.262096017338958,6.154182697677798,2.6155597962704284,1.1173867443147594,2.2,9
20,8.262096017338958,6.25544689021041,3.677129788404943,0.9050208747576084,2.8333333333333335,9
21,8.262096017338958,6.230275706809186,3.23688856745451,0.8648796256074311,2.8666666666666667,15
22,8.262096017338958,6.139613783630268,2.5211667349749693,1.0833984384719038,2.5,15
23,8.262096017338958,6.12927729276906,2.5001145254039727,1.0262631701685831,1.9333333333333333,7
24,8.262096017338958,5.7573074431778934,2.499864996077962,1.5129959540916937,2.1666666666666665,7
25,8.262096017338958,6.472783578908862,4.590034777264585,0.5102690854679016,2.0,7
26,8.262096017338958,5.901500759972261,2.507029421742076,1.3708966119550567,2.466666666666667,9
27,8.262096017338958,6.157732457067287,2.6353876212679754,1.0254893437347765,3.066666666666667,10
28,8.262096017338958,5.950363646477002,2.4998831192800104,1.3070267431319627,3.066666666666667,14
29,8.262096017338958,5.513713858611819,0.0,2.0140029048336086,4.366666666666666,31
30,8.262096017338958,6.1485344760405,3.000208492676493,1.0351203871394494,2.2666666666666666,9
31,8.262096017338958,6.44690675671244,2.9455007562976605,0.7953284958815733,2.3,7
32,8.689985542836236,5.816200251132415,2.5217586620434536,1.6128284371013566,2.7333333333333334,7
33,8.689985542836236,6.209345993820023,2.7761329477778807,1.3291650895285827,2.966666666666667,9
34,8.892616794107166,5.581686916611257,0.0,1.9105155507932616,3.2333333333333334,13
35,8.892616794107166,5.498292009048506,0.0,1.8465126930586409,2.9,10
36,8.892616794107166,5.868480657049586,0.0,1.9461994762521377,3.6,13
37,8.892616794107166,5.887905197144034,0.0,1.7284191643242126,3.3,13
38,8.892616794107166,6.385866295369564,4.321921582068766,0.6821813822428873,1.9666666666666666,7
39,8.892616794107166,6.294906757419521,2.779899907811805,0.8472826639545528,2.3666666666666667,9
40,8.892616794107166,6.188786904369485,0.0,1.3838943573678715,2.3,7
41,8.892616794107166,5.988601369952318,2.499826388888889,1.3586548056256427,2.066666666666667,9
42,8.892616794107166,6.250903625876398,0.0,1.4624499625706355,2.1,7
43,8.892616794107166,6.052572332480599,0.0,1.4256995782807194,2.3333333333333335,11
44,8.892616794107166,6.054761883688482,0.0,1.490879600254346,2.033333333333333,8
45,8.892616794107166,6.215647058385076,2.519530242168738,1.1065135803241493,2.1666666666666665,7
46,8.892616794107166,5.6961005199810595,2.510706056948719,1.633845507568819,2.8,7
47,8.892616794107166,5.970908487201743,2.499826388888889,1.5795459144070638,3.1,13
48,8.892616794107166,6.055303735512618,0.0,1.6572687510480126,3.2333333333333334,19
49,8.892616794107166,5.898514908350775,0.0,1.8915922646570313,2.6333333333333333,9
