generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,7.64708604199004,4.370044398263183,2.499826388888889,1.7648399092649907,6.2,13
1,7.64708604199004,4.1638144562587,0.0,1.9809014729255803,5.6,15
2,9.025059793860128,4.8001432147181555,2.4999619063148497,2.054516458557254,4.266666666666667,10
3,9.025059793860128,4.988575553032975,2.499837245743378,2.123963787947711,4.4,10
4,9.025059793860128,5.271044249887969,2.499837245743378,2.1680564336213592,4.866666666666666,13
5,9.025059793860128,5.943453818020483,2.4999480934169545,1.9644887070347814,5.266666666666667,13
6,9.025059793860128,5.9604935986463845,2.5012612724439003,2.099109323712067,6.6,22
7,9.025059793860128,5.359792406193934,0.0,2.242910200703499,5.4,11
8,9.025059793860128,4.717930218464565,3.9951865791040864,1.2493473442637053,5.6,11
9,9.025059793860128,4.915011574226432,0.0,2.2131390770896195,8.733333333333333,40
10,9.0388376963117,6.075068850258237,4.208156968656701,1.592274335397265,10.533333333333333,40
11,9.0388376963117,6.157265615151183,3.5155130027161037,1.539701235875684,5.333333333333333,10
12,9.0388376963117,5.923742868649234,3.322872814024919,1.3012362434008562,4.666666666666667,19
13,9.0388376963117,6.441411674025561,4.323978196245103,1.311262467804581,6.6,27
14,9.0388376963117,6.235172555671488,3.4349514150555738,1.3031092356959184,7.4,27
15,9.0388376963117,5.913198068979469,3.435332796910294,1.4911821663942162,6.066666666666666,27
16,9.0388376963117,5.567801099785276,3.507060833641825,1.5203235500566097,4.733333333333333,13
17,9.0388376963117,5.909297042273047,3.2105201225876745,1.4449846327633,4.333333333333333,10
18,9.0388376963117,6.616052096474453,3.6351172650768904,1.395605432725353,5.6,10
19,9.0388376963117,6.352244875905585,3.9930674205359846,1.3073324052077708,6.8,13
20,9.0388376963117,6.100812039027714,4.0218459735438365,1.2515079138466447,4.533333333333333,13
21,9.0388376963117,5.845905949864999,2.9244681872863905,1.5252965018931197,4.866666666666666,13
22,9.0388376963117,5.4940229473713895,3.822247579339389,1.3883519317953334,3.6,10
23,9.0388376963117,5.346451550106943,2.499886759619011,1.5308347146241263,3.933333333333333,10
24,9.0388376963117,5.515768853682564,3.7163681360148764,1.5121019340915354,4.6,10
25,9.0388376963117,5.86453829617852,3.795929753773267,1.3208568275147679,3.8666666666666667,13
26,9.0388376963117,6.304722369256123,4.293916372149794,1.0840923973693528,4.666666666666667,13
27,9.0388376963117,6.243041741514826,3.6143594059488926,1.2746016570581837,4.133333333333334,10
28,9.0388376963117,6.0390458244958065,2.539513873479092,1.4857301004166104,4.0,10
29,9.0388376963117,6.421325451559737,4.215418265244667,1.1115155529565988,4.2,10
30,9.0392542856602,6.08339153017831,0.0,2.0339390447429895,5.2,11
31,9.0392542856602,6.018628446001114,3.6525310303416427,1.3548666676282557,4.733333333333333,10
32,9.0392542856602,6.344298554229651,3.426541890678918,1.2826035167493939,3.8,10
33,9.0392542856602,6.469304213432783,3.640571565568979,1.1282055951933845,4.933333333333334,13
34,9.0392542856602,6.237158160633723,3.1371976114952242,1.3500749822989089,4.266666666666667,10
35,9.0392542856602,6.056557498334337,3.099831793679778,1.6382766053557256,7.333333333333333,13
36,9.0392542856602,6.815024039748366,3.3269837998234655,1.405465064806678,6.666666666666667,13
37,9.0392542856602,5.8805877963105235,2.519451890226248,1.8738653832532834,8.266666666666667,40
38,9.0392542856602,5.3916029389685525,2.4998891827014385,2.4083012865791895,9.933333333333334,40
39,9.0392542856602,5.382371457808629,2.499870090848809,2.1052078622647588,12.666666666666666,43
