generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,7.254356758839714,4.198458503123101,2.499826388888889,1.550975668425871,6.233333333333333,13
1,7.254356758839714,4.085334358310996,2.499826388888889,1.5685597760961154,5.2,9
2,7.254356758839714,4.438048730814836,2.5005389710393993,1.7091942050967335,4.266666666666667,9
3,7.97797878400733,4.14445873529327,2.499826388888889,1.6276988860300976,4.066666666666666,13
4,7.97797878400733,4.35249036005594,2.499826388888889,1.4942710963572268,4.566666666666666,22
5,7.97797878400733,4.209399369825555,2.4999553103665257,1.6434124667306929,3.033333333333333,7
6,8.906224138000379,4.526775082886425,2.499826388888889,1.873709654895768,3.4,9
7,8.906224138000379,4.581101668768998,2.499834868052799,1.8690174548833274,5.066666666666666,13
8,8.906224138000379,4.981456924670161,2.4998967300043824,1.7580613397304539,5.733333333333333,25
9,8.906224138000379,5.035704857297879,2.5000474810229747,1.7616076067481214,5.533333333333333,14
10,8.906224138000379,4.903985874963135,2.499826388888889,1.720522495300684,5.366666666666666,19
11,8.906224138000379,5.074908448455355,2.4999092828140475,1.6665068715824858,4.3,16
12,8.906224138000379,5.245005116345114,2.499832819197118,1.6040216623009167,4.0,12
13,8.906224138000379,4.77534183102949,0.0,1.8862426763349178,3.8333333333333335,16
14,8.906224138000379,5.140060495712709,2.4998346915296663,1.7592338258485165,4.166666666666667,16
15,8.906224138000379,5.807265302966703,2.670945672384252,1.4645411413229343,3.566666666666667,9
16,8.906224138000379,5.536501157042728,2.4998346915296663,1.5725860140886405,3.4,9
17,8.906224138000379,5.507084160007353,2.5095562210248303,1.4367361808941983,2.2666666666666666,7
18,8.906224138000379,5.462380704004388,2.499826388888889,1.4854082536597646,3.066666666666667,14
19,8.906224138000379,5.537831163100696,2.499826388888889,1.5045819494958714,2.8,14
20,8.906224138000379,5.883355725725848,2.500976043091827,1.3123898405625274,2.466666666666667,9
21,8.906224138000379,5.9825771561017405,3.8879860131152046,1.208125718539261,2.966666666666667,10
22,8.906224138000379,5.551155578993277,2.499826388888889,1.7025918403005205,2.8666666666666667,9
23,8.911186986152268,5.7691499192625555,2.499826388888889,1.7270272224761014,3.9,13
24,8.911186986152268,5.352275684849391,0.0,1.9920901819964678,3.2,13
25,8.911186986152268,5.472989796673255,2.5324660269159054,1.423432334676103,3.6333333333333333,19
26,8.911186986152268,5.068157393567023,0.0,1.949560028407975,3.6666666666666665,10
27,8.911186986152268,5.287857516027267,2.499826388888889,1.7933648653217074,3.6666666666666665,13
28,8.911186986152268,5.200426654353193,2.499826388888889,1.7330336783101772,3.6333333333333333,13
29,8.911186986152268,5.5537092857604256,2.499826388888889,1.7084520326972341,3.0,13
30,8.925144567803535,5.836022508169163,2.499826388888889,1.7423661380264035,3.033333333333333,10
31,8.925144567803535,5.520647159258761,0.0,1.6227101409918918,3.3666666666666667,13
32,8.925144567803535,6.077746730744495,2.499826388888889,1.239683425401782,2.8666666666666667,12
33,8.925144567803535,5.739448718684942,2.499826388888889,1.4024348951178105,2.066666666666667,7
34,8.925144567803535,6.328822605656339,2.499826388888889,1.123607468416617,2.466666666666667,7
35,8.925144567803535,6.095698802687045,2.499826388888889,1.1782125166885735,2.6666666666666665,16
36,8.925144567803535,6.389428425827412,3.9344001667089263,0.7793228880168287,2.8333333333333335,13
37,8.925144567803535,6.090908252721849,2.501522646092273,1.2010753418063969,2.8,12
38,8.925144567803535,6.43931870947325,3.5591243872393576,0.955297892788292,3.3333333333333335,13
39,8.925144567803535,6.2356878231078126,2.5000944278665385,1.1795496586918324,2.7333333333333334,16
40,8.925144567803535,5.791658161052677,2.499826388888889,1.5537200775123554,2.6333333333333333,12
41,8.925144567803535,6.206384333903409,2.499826388888889,1.3340949986461783,2.566666666666667,7
42,8.925144567803535,6.2934212325333165,2.500192112200489,1.430197607342437,2.8,12
43,8.925144567803535,5.974903989187578,2.500192112200489,1.3480631934548235,2.466666666666667,12
44,8.925144567803535,6.364329019761265,2.500067396396955,1.0471362296476883,2.1333333333333333,7
45,8.925144567803535,6.268342709614458,2.500067396396955,1.1415125799823727,2.2666666666666666,7
46,8.925144567803535,6.332352966403366,2.500067396396955,0.9833554166428297,2.433333333333333,10
47,8.925144567803535,6.640115902001926,6.452649449741873,0.6131296653318831,2.3,11
48,8.925144567803535,6.430454839822244,3.772764498332775,1.0056305376953585,2.5,11
49,8.925144567803535,6.068488921633173,2.5014433778214853,1.2962581098741222,2.3666666666666667,7
