generation,max_fitness,mean_fitness,min_fitness,std_fitness,mean_links,max_links
0,6.81007750543206,3.0006852857610555,0.0,1.0641322646141642,5.4,13
1,6.937384199539273,3.6315060446788285,2.499826388888889,1.2980295634517809,4.4,10
2,7.117327395706912,4.206019906426905,2.499826388888889,1.4633767781612004,4.233333333333333,10
3,7.117327395706912,4.157202001325857,2.4998815847427567,1.3421281417025652,3.533333333333333,10
4,7.117327395706912,4.201252732079458,2.499826388888889,1.5619861665457224,4.4,15
5,7.117327395706912,4.277313826415491,2.499826388888889,1.4608572658424814,5.333333333333333,16
6,7.117327395706912,4.838075275113872,2.5001297833716114,1.5231146006748046,5.2,21
7,7.117327395706912,5.02895468052196,2.4998873379061854,1.4822025403796653,4.566666666666666,22
8,7.117327395706912,5.268907817800618,2.5431568721538222,1.4895634698992049,3.966666666666667,16
9,7.5782235519067385,5.347302701925431,0.0,1.7498491928785598,3.533333333333333,16
10,7.68523526431514,5.477546954529498,2.499826388888889,1.5881982440667872,4.166666666666667,45
11,7.68523526431514,5.8991131750516,2.499826388888889,1.1668757163225072,2.4,15
12,7.68523526431514,6.0342246245771385,2.499826388888889,0.942933731581202,2.1333333333333333,15
13,7.68523526431514,5.982286569562924,2.499826388888889,1.1863055601879553,2.066666666666667,15
14,7.68523526431514,6.3019470502336965,2.9658179597834575,0.6786774590358201,2.1,15
15,7.68523526431514,5.98219763163184,3.232129831456146,0.991623517929629,4.5,40
16,7.68523526431514,6.211915855301389,3.5443482153958388,0.8639704352823167,2.8,15
17,7.68523526431514,6.222589624095451,2.6035816465909494,0.8805062278306517,3.2666666666666666,15
18,7.68523526431514,5.943522070455908,0.0,1.6033497656167335,4.333333333333333,40
19,7.68523526431514,6.038309434129842,2.5001689815554053,1.3938968019900095,3.7,19
20,7.68523526431514,5.898718539421215,2.499826388888889,1.4279034323642579,5.133333333333334,22
21,7.68523526431514,5.280374176157709,0.0,2.164368261412608,7.233333333333333,40
22,7.68523526431514,5.171844810746977,0.0,1.9439849456424496,6.333333333333333,40
23,7.68523526431514,5.273862860251726,2.4998309178244225,1.7723046456685851,4.9,27
24,8.997694499644336,5.076432010659531,0.0,2.143837483542467,5.533333333333333,49
25,8.997694499644336,5.7589442114629765,2.499826388888889,1.6814588015723413,2.8333333333333335,15
26,8.997694499644336,5.710504402306043,2.5004291080085217,1.535348026818021,2.1333333333333333,15
27,8.997694499644336,5.176467237917672,2.499826388888889,1.82701477271121,2.1666666666666665,15
28,8.997694499644336,5.790470526420141,2.499826388888889,1.5149945996461385,2.8,16
29,8.997694499644336,5.7509234200429065,0.0,1.80399931664917,6.3,46
30,8.997694499644336,6.04144879066042,2.5373803108835147,1.3969656908063455,3.6,15
31,8.997694499644336,6.404149837586508,4.2934599987772595,0.853840899866894,2.8666666666666667,15
32,8.997694499644336,5.997854154279716,3.1121024970666884,1.2397215429161073,2.9,15
33,8.997694499644336,5.640977455787399,2.499826388888889,1.5964821989704991,2.533333333333333,15
34,8.997694499644336,5.779683460490477,0.0,1.7654155418966588,3.533333333333333,40
35,8.997694499644336,5.689258349959998,0.0,1.824849841377789,3.1666666666666665,22
36,8.997694499644336,6.22479454604557,3.368566442855163,0.9537629197318269,3.3666666666666667,31
37,8.997694499644336,5.598305400840757,0.0,2.089610462291633,4.766666666666667,40
38,8.997694499644336,5.6395073550990436,2.5003785570671946,1.7750381516667466,2.8666666666666667,15
39,8.997694499644336,5.563583564091956,0.0,2.043495264172623,3.4,15
40,8.997694499644336,6.225852244556241,0.0,1.4400477599015244,2.6,15
41,8.997694499644336,6.123292780227938,0.0,1.547427322251373,2.566666666666667,15
42,8.997694499644336,6.324862953470851,2.5660878048809432,1.0521035030256496,3.0,15
43,8.997694499644336,6.020397853510909,0.0,1.6806114504598921,2.7,15
44,8.997694499644336,6.0098739408156785,0.0,1.66484331956792,3.3,40
45,8.997694499644336,6.273963408810945,2.5001236983209694,1.2179821635984562,3.1,15
46,8.997694499644336,5.880460165872476,0.0,1.8296702132959628,4.766666666666667,40
47,8.997694499644336,6.240188044528231,0.0,1.4390125724091403,3.3333333333333335,15
48,8.997694499644336,6.022686521256414,0.0,1.9468473071487964,4.2,16
49,8.997694499644336,6.532751214309808,0.0,1.3453444611918939,3.8333333333333335,15
